 shampoo, hand soap, waffles, vegetables, cheeses, mixes, milk, sandwich bags, laundry detergent, dishwashing liquid/detergent, waffles, individual meals, hand soap, vegetables, individual meals, yogurt, cereals, shampoo, vegetables, aluminum foil
 vegetables, juice, beef, eggs, ,,,,,,,,,,,,,,,
 laundry detergent, cereals, eggs, cheeses, vegetables, coffee/tea, vegetables, juice, bagels, aluminum foil, lunch meat, yogurt, bagels, sandwich bags, ,,,,,
 milk, cheeses, dishwashing liquid/detergent, pasta, paper towels, dishwashing liquid/detergent, soap, vegetables, beef, cereals, toilet paper, vegetables, all- purpose, ketchup, mixes, vegetables, sandwich loaves, milk, ,
 sugar, flour, ketchup, paper towels, mixes, beef, dinner rolls, ice cream, poultry, bagels, laundry detergent, dishwashing liquid/detergent, beef, juice, pork, spaghetti sauce, milk, poultry, vegetables, eggs
 sandwich loaves, ketchup, mixes, soda, dinner rolls, shampoo, coffee/tea, ,,,,,,,,,,,,
 lunch meat, dishwashing liquid/detergent, dishwashing liquid/detergent, eggs, hand soap, laundry detergent, mixes, juice, spaghetti sauce, soda, ,,,,,,,,,
 cereals, shampoo, soap, beef, milk, all- purpose, sandwich loaves, dishwashing liquid/detergent, ketchup, aluminum foil, pasta, pork, milk, individual meals, ketchup, ketchup, ice cream, mixes, ,
 ketchup, poultry, ice cream, shampoo, yogurt, eggs, waffles, sugar, ,,,,,,,,,,,
 dishwashing liquid/detergent, cheeses, poultry, cheeses, eggs, bagels, ice cream, vegetables, dishwashing liquid/detergent, ,,,,,,,,,,
 all- purpose, waffles, laundry detergent, vegetables, butter, eggs, soda, sandwich bags, milk, spaghetti sauce, waffles, soda, laundry detergent, vegetables, tortillas, cheeses, toilet paper, bagels, ,
 butter, sandwich bags, sugar, aluminum foil, juice, soda, bagels, waffles, soda, bagels, toilet paper, soda, coffee/tea, waffles, cereals, cheeses, vegetables, butter, dinner rolls, ice cream
 ketchup, laundry detergent, soda, milk, sandwich bags, toilet paper, toilet paper, cereals, coffee/tea, ,,,,,,,,,,
 lunch meat, sugar, beef, hand soap, dishwashing liquid/detergent, sandwich loaves, vegetables, coffee/tea, vegetables, paper towels, ,,,,,,,,,
 ice cream, individual meals, lunch meat, butter, ,,,,,,,,,,,,,,,
 poultry, sandwich bags, pork, cheeses, cheeses, milk, hand soap, dinner rolls, aluminum foil, butter, poultry, sandwich bags, lunch meat, sandwich bags, ,,,,,
 spaghetti sauce, individual meals, milk, fruits, bagels, ice cream, cereals, hand soap, ,,,,,,,,,,,
 sandwich bags, butter, paper towels, soap, dinner rolls, toilet paper, juice, juice, ice cream, eggs, butter, butter, toilet paper, vegetables, paper towels, lunch meat, paper towels, waffles, butter, flour
 shampoo, paper towels, tortillas, mixes, paper towels, lunch meat, spaghetti sauce, sandwich loaves, laundry detergent, ,,,,,,,,,,
 eggs, laundry detergent, soap, pasta, beef, laundry detergent, juice, poultry, poultry, bagels, laundry detergent, sandwich loaves, poultry, vegetables, spaghetti sauce, vegetables, vegetables, butter, spaghetti sauce, cheeses
 sugar, butter, shampoo, yogurt, shampoo, all- purpose, paper towels, tortillas, aluminum foil, lunch meat, vegetables, vegetables, soda, ,,,,,,
 ketchup, flour, aluminum foil, milk, individual meals, eggs, soap, vegetables, aluminum foil, pasta, tortillas, sandwich loaves, tortillas, shampoo, individual meals, beef, eggs, fruits, coffee/tea, hand soap
 shampoo, aluminum foil, individual meals, dishwashing liquid/detergent, milk, flour, soap, lunch meat, soap, toilet paper, shampoo, dinner rolls, ,,,,,,,
 eggs, soap, butter, cheeses, dinner rolls, yogurt, sugar, soap, coffee/tea, soda, ,,,,,,,,,
 ketchup, poultry, ice cream, cereals, beef, milk, mixes, laundry detergent, aluminum foil, yogurt, juice, soda, dishwashing liquid/detergent, butter, all- purpose, vegetables, pork, butter, waffles, 
 juice, pork, milk, pasta, cereals, ice cream, aluminum foil, tortillas, mixes, poultry, dinner rolls, all- purpose, hand soap, tortillas, ,,,,,
 soap, vegetables, pork, cheeses, poultry, cereals, individual meals, beef, ketchup, hand soap, dishwashing liquid/detergent, soda, vegetables, bagels, vegetables, sandwich bags, soap, dinner rolls, mixes, 
 cereals, mixes, cheeses, paper towels, bagels, cheeses, cereals, sandwich bags, individual meals, tortillas, aluminum foil, waffles, sandwich bags, beef, individual meals, ,,,,
 beef, vegetables, soda, flour, ,,,,,,,,,,,,,,,
 pasta, cheeses, eggs, flour, ketchup, laundry detergent, dishwashing liquid/detergent, tortillas, butter, ,,,,,,,,,,
 fruits, soda, eggs, dinner rolls, pasta, pasta, vegetables, sandwich loaves, sandwich loaves, ketchup, bagels, ice cream, flour, soda, juice, flour, dishwashing liquid/detergent, paper towels, waffles, dishwashing liquid/detergent
 pork, laundry detergent, aluminum foil, lunch meat, ice cream, laundry detergent, vegetables, pork, dishwashing liquid/detergent, individual meals, hand soap, butter, coffee/tea, pork, tortillas, juice, sandwich bags, coffee/tea, ,
 ketchup, tortillas, lunch meat, poultry, paper towels, ,,,,,,,,,,,,,,
 dinner rolls, sandwich loaves, yogurt, all- purpose, flour, yogurt, pork, butter, dinner rolls, poultry, laundry detergent, juice, spaghetti sauce, yogurt, butter, yogurt, vegetables, tortillas, ,
 mixes, poultry, sandwich bags, milk, tortillas, aluminum foil, fruits, cheeses, ice cream, yogurt, mixes, dinner rolls, poultry, pork, coffee/tea, fruits, aluminum foil, yogurt, coffee/tea, mixes
 aluminum foil, cheeses, sandwich loaves, waffles, all- purpose, dishwashing liquid/detergent, dishwashing liquid/detergent, vegetables, ketchup, poultry, soap, juice, spaghetti sauce, cereals, eggs, cereals, soap, juice, waffles, ice cream
 flour, ice cream, milk, soda, flour, soap, lunch meat, individual meals, beef, beef, ice cream, bagels, poultry, milk, vegetables, paper towels, vegetables, aluminum foil, toilet paper, fruits
 hand soap, tortillas, pasta, yogurt, vegetables, flour, pasta, cereals, sugar, vegetables, vegetables, vegetables, hand soap, coffee/tea, toilet paper, ,,,,
 aluminum foil, poultry, sandwich bags, aluminum foil, vegetables, dinner rolls, ice cream, vegetables, cheeses, paper towels, eggs, waffles, dinner rolls, ice cream, yogurt, soda, pasta, all- purpose, spaghetti sauce, cereals
 tortillas, soda, dinner rolls, vegetables, poultry, yogurt, juice, juice, butter, dinner rolls, juice, aluminum foil, eggs, sandwich loaves, dinner rolls, sandwich bags, tortillas, dinner rolls, dinner rolls, 
 bagels, pasta, tortillas, coffee/tea, bagels, sugar, ketchup, fruits, juice, lunch meat, sandwich bags, ,,,,,,,,
 all- purpose, waffles, cereals, lunch meat, cheeses, juice, individual meals, spaghetti sauce, lunch meat, paper towels, dishwashing liquid/detergent, cereals, milk, ,,,,,,
 toilet paper, pasta, pork, flour, dishwashing liquid/detergent, cereals, juice, milk, shampoo, individual meals, pork, soap, sandwich loaves, ,,,,,,
 vegetables, fruits, cheeses, vegetables, cheeses, toilet paper, fruits, lunch meat, vegetables, bagels, laundry detergent, aluminum foil, vegetables, vegetables, ,,,,,
 coffee/tea, dishwashing liquid/detergent, toilet paper, vegetables, cheeses, ,,,,,,,,,,,,,,
 vegetables, flour, soda, sandwich loaves, beef, vegetables, flour, sandwich loaves, ,,,,,,,,,,,
 vegetables, coffee/tea, coffee/tea, vegetables, eggs, juice, soap, butter, tortillas, poultry, ,,,,,,,,,
 individual meals, toilet paper, all- purpose, laundry detergent, butter, aluminum foil, pasta, ice cream, individual meals, individual meals, vegetables, soda, ,,,,,,,
 sandwich loaves, butter, laundry detergent, vegetables, eggs, bagels, pasta, aluminum foil, sugar, sandwich loaves, dinner rolls, ketchup, tortillas, bagels, aluminum foil, hand soap, toilet paper, ,,
 eggs, yogurt, butter, toilet paper, eggs, waffles, ,,,,,,,,,,,,,
 paper towels, pasta, ice cream, spaghetti sauce, sandwich loaves, individual meals, all- purpose, aluminum foil, aluminum foil, toilet paper, lunch meat, ,,,,,,,,
 ice cream, shampoo, pasta, bagels, coffee/tea, waffles, soda, dinner rolls, hand soap, laundry detergent, coffee/tea, eggs, sugar, coffee/tea, ,,,,,
 eggs, hand soap, yogurt, sugar, vegetables, sandwich loaves, all- purpose, ,,,,,,,,,,,,
 ice cream, dishwashing liquid/detergent, vegetables, coffee/tea, milk, paper towels, laundry detergent, poultry, sandwich bags, milk, poultry, eggs, ,,,,,,,
 dishwashing liquid/detergent, eggs, cereals, vegetables, vegetables, individual meals, eggs, soda, poultry, eggs, tortillas, tortillas, toilet paper, soda, bagels, ,,,,
 soap, individual meals, pork, coffee/tea, aluminum foil, cereals, poultry, ,,,,,,,,,,,,
 all- purpose, spaghetti sauce, dinner rolls, soda, juice, waffles, ,,,,,,,,,,,,,
 beef, spaghetti sauce, fruits, poultry, shampoo, yogurt, ice cream, dinner rolls, ,,,,,,,,,,,
 individual meals, sandwich bags, beef, poultry, aluminum foil, toilet paper, pork, cheeses, dishwashing liquid/detergent, flour, pasta, coffee/tea, pork, butter, ,,,,,
 juice, ice cream, dishwashing liquid/detergent, pasta, ,,,,,,,,,,,,,,,
 ketchup, vegetables, soda, fruits, lunch meat, fruits, waffles, cereals, dinner rolls, ,,,,,,,,,,
 cereals, soap, cheeses, individual meals, flour, bagels, all- purpose, fruits, bagels, yogurt, bagels, flour, poultry, ,,,,,,
 fruits, hand soap, vegetables, dishwashing liquid/detergent, bagels, flour, laundry detergent, aluminum foil, laundry detergent, all- purpose, ,,,,,,,,,
 fruits, beef, all- purpose, vegetables, dinner rolls, waffles, vegetables, individual meals, dinner rolls, eggs, laundry detergent, pork, yogurt, soda, butter, butter, dishwashing liquid/detergent, toilet paper, cereals, aluminum foil
 pasta, pork, flour, coffee/tea, waffles, mixes, ,,,,,,,,,,,,,
 ice cream, sandwich bags, flour, juice, dinner rolls, coffee/tea, cheeses, butter, vegetables, aluminum foil, fruits, pork, tortillas, sandwich loaves, dishwashing liquid/detergent, spaghetti sauce, lunch meat, ,,
 butter, bagels, ice cream, vegetables, pork, individual meals, ice cream, beef, aluminum foil, pork, ,,,,,,,,,
 waffles, vegetables, flour, aluminum foil, mixes, dishwashing liquid/detergent, shampoo, flour, spaghetti sauce, sandwich loaves, waffles, yogurt, sugar, toilet paper, soap, cereals, soda, shampoo, soda, hand soap
 dishwashing liquid/detergent, tortillas, shampoo, butter, dishwashing liquid/detergent, butter, juice, beef, sandwich loaves, mixes, paper towels, vegetables, soap, soap, ,,,,,
 lunch meat, waffles, flour, vegetables, individual meals, soap, hand soap, vegetables, dishwashing liquid/detergent, soda, ,,,,,,,,,
 vegetables, laundry detergent, flour, dishwashing liquid/detergent, paper towels, sugar, pork, coffee/tea, individual meals, ice cream, soap, poultry, all- purpose, individual meals, vegetables, vegetables, soap, eggs, sandwich loaves, pork
 pasta, ice cream, beef, toilet paper, beef, tortillas, laundry detergent, paper towels, ,,,,,,,,,,,
 vegetables, dinner rolls, eggs, soap, coffee/tea, tortillas, sandwich bags, sandwich bags, individual meals, flour, vegetables, fruits, fruits, ketchup, milk, poultry, ,,,
 pasta, juice, juice, mixes, yogurt, bagels, toilet paper, ice cream, ,,,,,,,,,,,
 shampoo, flour, cheeses, poultry, dinner rolls, fruits, lunch meat, ,,,,,,,,,,,,
 toilet paper, juice, flour, flour, soap, vegetables, eggs, all- purpose, pork, tortillas, hand soap, sandwich loaves, ,,,,,,,
 milk, tortillas, milk, spaghetti sauce, beef, poultry, fruits, ,,,,,,,,,,,,
 yogurt, milk, eggs, dishwashing liquid/detergent, soap, poultry, yogurt, flour, soap, toilet paper, sugar, vegetables, sugar, cereals, vegetables, beef, lunch meat, fruits, ,
 laundry detergent, pasta, vegetables, pork, yogurt, yogurt, flour, fruits, sandwich bags, sandwich bags, dishwashing liquid/detergent, flour, pork, ice cream, ,,,,,
 lunch meat, sandwich bags, waffles, soap, vegetables, fruits, ,,,,,,,,,,,,,
 ice cream, sandwich loaves, yogurt, cereals, fruits, pasta, ,,,,,,,,,,,,,
 vegetables, soap, juice, dinner rolls, laundry detergent, aluminum foil, vegetables, bagels, pork, poultry, dishwashing liquid/detergent, tortillas, cereals, lunch meat, yogurt, all- purpose, toilet paper, ,,
 individual meals, eggs, fruits, pasta, poultry, ketchup, beef, waffles, ketchup, pork, tortillas, beef, ,,,,,,,
 toilet paper, yogurt, butter, ketchup, tortillas, toilet paper, ice cream, poultry, cheeses, individual meals, shampoo, coffee/tea, ,,,,,,,
 eggs, poultry, soap, soap, vegetables, cereals, toilet paper, tortillas, cereals, toilet paper, sandwich loaves, juice, all- purpose, all- purpose, ,,,,,
 coffee/tea, fruits, milk, vegetables, waffles, vegetables, aluminum foil, sandwich loaves, ketchup, ,,,,,,,,,,
 eggs, sandwich loaves, yogurt, sandwich loaves, vegetables, mixes, mixes, poultry, sugar, spaghetti sauce, individual meals, milk, butter, cheeses, dishwashing liquid/detergent, ,,,,
 soap, poultry, ketchup, juice, milk, dishwashing liquid/detergent, vegetables, ice cream, ,,,,,,,,,,,
 soda, beef, vegetables, pasta, yogurt, paper towels, toilet paper, individual meals, flour, juice, dinner rolls, hand soap, cheeses, spaghetti sauce, pasta, ketchup, sandwich bags, milk, tortillas, paper towels
 tortillas, fruits, butter, butter, mixes, hand soap, cheeses, individual meals, tortillas, dishwashing liquid/detergent, sandwich bags, bagels, ,,,,,,,
 pork, hand soap, juice, vegetables, ketchup, toilet paper, mixes, mixes, mixes, flour, beef, pasta, ,,,,,,,
 tortillas, individual meals, paper towels, spaghetti sauce, bagels, milk, toilet paper, butter, eggs, ice cream, tortillas, ,,,,,,,,
 eggs, yogurt, pasta, beef, flour, vegetables, ketchup, individual meals, ,,,,,,,,,,,
 hand soap, paper towels, hand soap, lunch meat, toilet paper, milk, sandwich bags, individual meals, cereals, coffee/tea, lunch meat, ,,,,,,,,
 dishwashing liquid/detergent, soda, waffles, lunch meat, dishwashing liquid/detergent, pasta, butter, dinner rolls, toilet paper, mixes, pork, yogurt, bagels, ,,,,,,
 toilet paper, pasta, pasta, laundry detergent, vegetables, eggs, tortillas, juice, poultry, sugar, ,,,,,,,,,
 soap, sandwich bags, soap, vegetables, eggs, paper towels, pork, ketchup, tortillas, waffles, vegetables, pork, coffee/tea, ketchup, ,,,,,
 poultry, pork, ketchup, all- purpose, lunch meat, ice cream, all- purpose, laundry detergent, ,,,,,,,,,,,
 spaghetti sauce, laundry detergent, vegetables, fruits, vegetables, ketchup, spaghetti sauce, aluminum foil, coffee/tea, shampoo, dinner rolls, vegetables, pasta, vegetables, ,,,,,
 all- purpose, eggs, juice, spaghetti sauce, juice, shampoo, sugar, hand soap, waffles, butter, juice, butter, milk, dishwashing liquid/detergent, coffee/tea, waffles, cereals, soda, laundry detergent, 
 milk, laundry detergent, sandwich loaves, waffles, eggs, bagels, ice cream, ice cream, coffee/tea, tortillas, sandwich bags, bagels, pasta, all- purpose, mixes, ketchup, ,,,
 vegetables, butter, pasta, fruits, all- purpose, dinner rolls, sandwich loaves, ,,,,,,,,,,,,
 milk, toilet paper, eggs, pasta, flour, pasta, sandwich bags, individual meals, yogurt, lunch meat, bagels, milk, milk, aluminum foil, pasta, lunch meat, tortillas, shampoo, vegetables, dinner rolls
 sandwich bags, ice cream, mixes, paper towels, pasta, juice, poultry, dishwashing liquid/detergent, hand soap, sugar, individual meals, tortillas, pasta, shampoo, eggs, pork, dinner rolls, coffee/tea, ketchup, dinner rolls
 paper towels, milk, flour, ice cream, waffles, sandwich bags, mixes, dishwashing liquid/detergent, beef, coffee/tea, ketchup, mixes, paper towels, beef, tortillas, soda, fruits, fruits, pasta, 
 pork, toilet paper, ketchup, milk, sandwich bags, paper towels, juice, sugar, sugar, ketchup, dishwashing liquid/detergent, spaghetti sauce, hand soap, flour, sandwich bags, vegetables, vegetables, lunch meat, sandwich bags, beef
 soap, vegetables, dishwashing liquid/detergent, vegetables, fruits, soap, sandwich bags, ,,,,,,,,,,,,
 poultry, dishwashing liquid/detergent, poultry, vegetables, yogurt, milk, waffles, sugar, dishwashing liquid/detergent, dinner rolls, all- purpose, all- purpose, yogurt, sugar, soap, pasta, cereals, bagels, lunch meat, cereals
 dinner rolls, vegetables, yogurt, laundry detergent, fruits, shampoo, dinner rolls, butter, sandwich loaves, coffee/tea, paper towels, cereals, paper towels, tortillas, beef, soda, fruits, sandwich loaves, waffles, paper towels
 paper towels, beef, all- purpose, sugar, individual meals, hand soap, toilet paper, coffee/tea, laundry detergent, soda, waffles, beef, fruits, pasta, soap, spaghetti sauce, vegetables, sandwich bags, vegetables, 
 vegetables, bagels, shampoo, beef, laundry detergent, bagels, sandwich bags, aluminum foil, bagels, paper towels, beef, poultry, ice cream, toilet paper, shampoo, sugar, yogurt, milk, toilet paper, cereals
 beef, toilet paper, cheeses, soda, hand soap, ketchup, vegetables, paper towels, waffles, toilet paper, eggs, sandwich loaves, ,,,,,,,
 soap, eggs, bagels, mixes, toilet paper, all- purpose, vegetables, laundry detergent, laundry detergent, beef, yogurt, vegetables, milk, cheeses, cereals, spaghetti sauce, cheeses, lunch meat, cereals, 
 sandwich bags, hand soap, soap, shampoo, butter, ketchup, mixes, ketchup, shampoo, lunch meat, dinner rolls, mixes, tortillas, all- purpose, pork, juice, cereals, milk, juice, laundry detergent
 shampoo, juice, vegetables, paper towels, vegetables, yogurt, soda, laundry detergent, all- purpose, shampoo, eggs, cereals, vegetables, vegetables, aluminum foil, paper towels, dinner rolls, yogurt, vegetables, 
 cereals, coffee/tea, soap, sugar, beef, waffles, cheeses, pork, ,,,,,,,,,,,
 yogurt, ice cream, vegetables, toilet paper, all- purpose, bagels, ketchup, laundry detergent, milk, eggs, tortillas, ,,,,,,,,
 soap, waffles, soda, dishwashing liquid/detergent, flour, pork, laundry detergent, yogurt, cheeses, coffee/tea, aluminum foil, vegetables, toilet paper, yogurt, fruits, eggs, coffee/tea, juice, ,
 all- purpose, sandwich loaves, yogurt, waffles, butter, lunch meat, poultry, sugar, ketchup, ,,,,,,,,,,
 poultry, butter, bagels, cheeses, all- purpose, bagels, vegetables, dinner rolls, individual meals, yogurt, lunch meat, poultry, dinner rolls, eggs, sugar, toilet paper, ketchup, ketchup, tortillas, individual meals
 sandwich loaves, shampoo, poultry, paper towels, dinner rolls, aluminum foil, tortillas, tortillas, vegetables, sugar, hand soap, ,,,,,,,,
 vegetables, dishwashing liquid/detergent, eggs, toilet paper, all- purpose, all- purpose, waffles, ,,,,,,,,,,,,
 sandwich loaves, soap, yogurt, milk, sandwich bags, poultry, dinner rolls, beef, sandwich loaves, ice cream, soap, spaghetti sauce, juice, dishwashing liquid/detergent, coffee/tea, cheeses, vegetables, vegetables, butter, milk
 lunch meat, cereals, dinner rolls, fruits, toilet paper, lunch meat, eggs, ice cream, individual meals, eggs, paper towels, vegetables, mixes, poultry, ice cream, ketchup, cheeses, lunch meat, toilet paper, lunch meat
 laundry detergent, pork, dishwashing liquid/detergent, individual meals, fruits, individual meals, eggs, eggs, shampoo, all- purpose, hand soap, poultry, yogurt, bagels, aluminum foil, paper towels, tortillas, tortillas, mixes, 
 butter, coffee/tea, tortillas, dishwashing liquid/detergent, sandwich bags, lunch meat, lunch meat, bagels, shampoo, bagels, yogurt, butter, yogurt, fruits, ketchup, laundry detergent, aluminum foil, ,,
 sugar, bagels, bagels, butter, shampoo, toilet paper, sandwich loaves, lunch meat, soap, sandwich loaves, paper towels, beef, ,,,,,,,
 fruits, cheeses, paper towels, vegetables, spaghetti sauce, sugar, bagels, pork, yogurt, ,,,,,,,,,,
 all- purpose, soda, waffles, milk, pasta, milk, fruits, vegetables, lunch meat, vegetables, ,,,,,,,,,
 soda, ice cream, flour, pasta, soda, vegetables, flour, vegetables, dishwashing liquid/detergent, coffee/tea, laundry detergent, vegetables, laundry detergent, soap, ,,,,,
 laundry detergent, soda, hand soap, ice cream, dishwashing liquid/detergent, butter, sugar, ,,,,,,,,,,,,
 sandwich bags, mixes, pork, vegetables, milk, beef, all- purpose, laundry detergent, shampoo, pork, mixes, cheeses, ,,,,,,,
 shampoo, vegetables, flour, ice cream, sandwich loaves, dinner rolls, vegetables, vegetables, fruits, fruits, fruits, butter, poultry, flour, lunch meat, ,,,,
 spaghetti sauce, ketchup, coffee/tea, eggs, dinner rolls, vegetables, soda, ketchup, waffles, flour, dinner rolls, eggs, cheeses, laundry detergent, soda, coffee/tea, spaghetti sauce, butter, ,
 spaghetti sauce, mixes, butter, bagels, mixes, waffles, laundry detergent, vegetables, juice, waffles, butter, vegetables, spaghetti sauce, paper towels, juice, laundry detergent, pork, pork, soap, 
 hand soap, butter, dishwashing liquid/detergent, flour, milk, poultry, vegetables, all- purpose, ,,,,,,,,,,,
 soda, vegetables, eggs, sandwich bags, fruits, vegetables, fruits, spaghetti sauce, waffles, dishwashing liquid/detergent, aluminum foil, bagels, mixes, ,,,,,,
 lunch meat, sandwich loaves, all- purpose, bagels, sandwich loaves, tortillas, poultry, laundry detergent, poultry, milk, ,,,,,,,,,
 spaghetti sauce, sugar, ketchup, cereals, pasta, cereals, soap, dinner rolls, eggs, ,,,,,,,,,,
 bagels, beef, laundry detergent, flour, ,,,,,,,,,,,,,,,
 toilet paper, pork, coffee/tea, ice cream, lunch meat, all- purpose, ice cream, hand soap, toilet paper, waffles, individual meals, vegetables, shampoo, coffee/tea, dishwashing liquid/detergent, beef, beef, dishwashing liquid/detergent, sandwich loaves, 
 soda, milk, individual meals, cereals, ,,,,,,,,,,,,,,,
 butter, juice, pork, beef, poultry, shampoo, milk, ,,,,,,,,,,,,
 sandwich loaves, vegetables, pork, sugar, individual meals, waffles, milk, yogurt, pasta, hand soap, paper towels, ketchup, beef, cheeses, soap, cereals, aluminum foil, individual meals, shampoo, all- purpose
 coffee/tea, hand soap, ketchup, all- purpose, juice, mixes, fruits, yogurt, individual meals, vegetables, coffee/tea, juice, coffee/tea, pork, sugar, ketchup, waffles, ,,
 lunch meat, dishwashing liquid/detergent, lunch meat, laundry detergent, dinner rolls, sugar, aluminum foil, tortillas, toilet paper, individual meals, aluminum foil, coffee/tea, aluminum foil, yogurt, paper towels, soap, dishwashing liquid/detergent, ketchup, ,
 poultry, vegetables, dinner rolls, bagels, soap, hand soap, soda, coffee/tea, soap, all- purpose, eggs, mixes, laundry detergent, shampoo, yogurt, sandwich loaves, vegetables, ,,
 sandwich loaves, vegetables, poultry, butter, spaghetti sauce, spaghetti sauce, all- purpose, vegetables, sugar, mixes, cheeses, pasta, vegetables, cheeses, soap, spaghetti sauce, all- purpose, pork, eggs, ice cream
 yogurt, waffles, juice, sugar, vegetables, sandwich loaves, toilet paper, individual meals, lunch meat, vegetables, yogurt, vegetables, poultry, dishwashing liquid/detergent, milk, laundry detergent, lunch meat, dishwashing liquid/detergent, pork, aluminum foil
 poultry, beef, mixes, cheeses, vegetables, lunch meat, cereals, dinner rolls, eggs, juice, beef, aluminum foil, toilet paper, sugar, butter, ,,,,
 dinner rolls, flour, paper towels, juice, sugar, coffee/tea, vegetables, vegetables, coffee/tea, flour, lunch meat, waffles, vegetables, all- purpose, yogurt, spaghetti sauce, poultry, sugar, mixes, hand soap
 sandwich loaves, waffles, sandwich loaves, pork, paper towels, bagels, tortillas, lunch meat, ice cream, dinner rolls, pork, cereals, hand soap, spaghetti sauce, beef, shampoo, vegetables, beef, juice, vegetables
 beef, soda, dinner rolls, vegetables, all- purpose, sugar, hand soap, all- purpose, beef, mixes, eggs, yogurt, mixes, dinner rolls, soap, ,,,,
 hand soap, paper towels, poultry, fruits, bagels, mixes, ,,,,,,,,,,,,,
 paper towels, tortillas, individual meals, all- purpose, soap, flour, shampoo, juice, sandwich loaves, aluminum foil, pasta, waffles, toilet paper, coffee/tea, ,,,,,
 lunch meat, vegetables, milk, eggs, paper towels, sugar, bagels, vegetables, cereals, vegetables, soap, aluminum foil, dishwashing liquid/detergent, waffles, mixes, bagels, paper towels, laundry detergent, shampoo, pork
 beef, tortillas, butter, paper towels, eggs, all- purpose, cheeses, pasta, lunch meat, paper towels, spaghetti sauce, eggs, sandwich loaves, all- purpose, toilet paper, mixes, tortillas, fruits, waffles, toilet paper
 mixes, fruits, dishwashing liquid/detergent, hand soap, cereals, lunch meat, soap, waffles, sugar, lunch meat, shampoo, dishwashing liquid/detergent, butter, flour, individual meals, juice, flour, butter, eggs, vegetables
 soda, toilet paper, individual meals, aluminum foil, coffee/tea, juice, butter, ice cream, ice cream, ,,,,,,,,,,
 individual meals, soda, spaghetti sauce, pork, vegetables, spaghetti sauce, eggs, cheeses, ,,,,,,,,,,,
 vegetables, sandwich loaves, pasta, juice, aluminum foil, shampoo, soda, hand soap, milk, vegetables, ,,,,,,,,,
 dinner rolls, fruits, eggs, shampoo, soda, bagels, paper towels, ,,,,,,,,,,,,
 sandwich loaves, sandwich loaves, hand soap, poultry, ketchup, sugar, fruits, fruits, sandwich bags, cheeses, flour, vegetables, shampoo, ,,,,,,
 ice cream, tortillas, pork, cheeses, cereals, coffee/tea, cheeses, yogurt, vegetables, vegetables, shampoo, dinner rolls, coffee/tea, waffles, vegetables, ,,,,
 ketchup, sandwich bags, waffles, toilet paper, pasta, individual meals, cheeses, shampoo, ice cream, pasta, individual meals, toilet paper, pork, poultry, fruits, pork, pork, soap, juice, ketchup
 all- purpose, cheeses, shampoo, waffles, mixes, individual meals, waffles, sandwich bags, spaghetti sauce, sandwich bags, pasta, shampoo, beef, ice cream, soap, juice, bagels, juice, vegetables, hand soap
 butter, all- purpose, laundry detergent, shampoo, coffee/tea, paper towels, soap, spaghetti sauce, cheeses, vegetables, sandwich loaves, individual meals, paper towels, dinner rolls, toilet paper, individual meals, sandwich bags, milk, cereals, poultry
 sugar, sandwich bags, poultry, yogurt, dishwashing liquid/detergent, vegetables, individual meals, vegetables, vegetables, soap, bagels, spaghetti sauce, waffles, butter, vegetables, ,,,,
 cereals, beef, sugar, coffee/tea, coffee/tea, lunch meat, pasta, soap, ,,,,,,,,,,,
 laundry detergent, mixes, poultry, individual meals, bagels, vegetables, tortillas, juice, laundry detergent, waffles, ,,,,,,,,,
 pasta, soda, vegetables, vegetables, poultry, sandwich bags, poultry, cereals, vegetables, hand soap, ,,,,,,,,,
 coffee/tea, hand soap, ice cream, beef, ,,,,,,,,,,,,,,,
 yogurt, laundry detergent, laundry detergent, dinner rolls, pasta, flour, sugar, pasta, soda, ,,,,,,,,,,
 dinner rolls, coffee/tea, sandwich loaves, ketchup, coffee/tea, beef, coffee/tea, coffee/tea, ,,,,,,,,,,,
 toilet paper, ice cream, cheeses, laundry detergent, lunch meat, soap, all- purpose, soap, ,,,,,,,,,,,
 soap, vegetables, poultry, sugar, beef, aluminum foil, cereals, milk, flour, lunch meat, ,,,,,,,,,
 bagels, ice cream, shampoo, sugar, ,,,,,,,,,,,,,,,
 pork, waffles, vegetables, dishwashing liquid/detergent, ketchup, vegetables, individual meals, ice cream, spaghetti sauce, cheeses, ketchup, fruits, hand soap, eggs, all- purpose, sandwich loaves, tortillas, ,,
 individual meals, aluminum foil, dishwashing liquid/detergent, coffee/tea, dinner rolls, coffee/tea, cheeses, ,,,,,,,,,,,,
 sandwich bags, cereals, aluminum foil, juice, soap, all- purpose, sugar, soda, juice, individual meals, beef, sugar, pork, laundry detergent, tortillas, beef, waffles, poultry, soda, beef
 dishwashing liquid/detergent, butter, bagels, fruits, shampoo, cheeses, all- purpose, coffee/tea, dinner rolls, laundry detergent, ,,,,,,,,,
 fruits, vegetables, soap, fruits, eggs, butter, mixes, spaghetti sauce, poultry, all- purpose, dishwashing liquid/detergent, beef, cheeses, vegetables, laundry detergent, sandwich bags, soda, ice cream, lunch meat, vegetables
 ice cream, paper towels, pork, mixes, vegetables, aluminum foil, spaghetti sauce, cereals, ice cream, sandwich loaves, toilet paper, toilet paper, eggs, vegetables, pasta, paper towels, ,,,
